State,County Name,"County Name, State",Value
NE,BOYD COUNTY,"NE, BOYD COUNTY",156
SD,BROOKINGS COUNTY,"SD, BROOKINGS COUNTY",156
NE,BROWN COUNTY,"NE, BROWN COUNTY",156
SD,BROWN COUNTY,"SD, BROWN COUNTY",156
SD,BRULE COUNTY,"SD, BRULE COUNTY",156
NE,BUFFALO COUNTY,"NE, BUFFALO COUNTY",156
SD,BUFFALO COUNTY,"SD, BUFFALO COUNTY",156
NE,BURT COUNTY,"NE, BURT COUNTY",156
NE,BUTLER COUNTY,"NE, BUTLER COUNTY",156
SD,BUTTE COUNTY,"SD, BUTTE COUNTY",156
SD,CAMPBELL COUNTY,"SD, CAMPBELL COUNTY",156
NE,CASS COUNTY,"NE, CASS COUNTY",156
NE,CEDAR COUNTY,"NE, CEDAR COUNTY",156
SD,CHARLES MIX COUNTY,"SD, CHARLES MIX COUNTY",156
NE,CHASE COUNTY,"NE, CHASE COUNTY",156
NE,CHERRY COUNTY,"NE, CHERRY COUNTY",156
NE,CHEYENNE COUNTY,"NE, CHEYENNE COUNTY",156
SD,CLARK COUNTY,"SD, CLARK COUNTY",156
NE,CLAY COUNTY,"NE, CLAY COUNTY",156
SD,CLAY COUNTY,"SD, CLAY COUNTY",156
SD,CODINGTON COUNTY,"SD, CODINGTON COUNTY",156
NE,COLFAX COUNTY,"NE, COLFAX COUNTY",156
SD,CORSON COUNTY,"SD, CORSON COUNTY",156
NE,CUMING COUNTY,"NE, CUMING COUNTY",156
NE,CUSTER COUNTY,"NE, CUSTER COUNTY",156
SD,CUSTER COUNTY,"SD, CUSTER COUNTY",156
NE,DAKOTA COUNTY,"NE, DAKOTA COUNTY",156
SD,DAVISON COUNTY,"SD, DAVISON COUNTY",156
NE,DAWES COUNTY,"NE, DAWES COUNTY",156
NE,DAWSON COUNTY,"NE, DAWSON COUNTY",156
SD,DAY COUNTY,"SD, DAY COUNTY",156
NE,DEUEL COUNTY,"NE, DEUEL COUNTY",156
SD,DEUEL COUNTY,"SD, DEUEL COUNTY",156
SD,DEWEY COUNTY,"SD, DEWEY COUNTY",156
NE,DIXON COUNTY,"NE, DIXON COUNTY",156
NE,DODGE COUNTY,"NE, DODGE COUNTY",156
NE,DOUGLAS COUNTY,"NE, DOUGLAS COUNTY",156
SD,DOUGLAS COUNTY,"SD, DOUGLAS COUNTY",156
NE,DUNDY COUNTY,"NE, DUNDY COUNTY",156
SD,EDMUNDS COUNTY,"SD, EDMUNDS COUNTY",156
SD,FALL RIVER COUNTY,"SD, FALL RIVER COUNTY",156
SD,FAULK COUNTY,"SD, FAULK COUNTY",156
NE,FILLMORE COUNTY,"NE, FILLMORE COUNTY",156
MT,FLATHEAD COUNTY,"MT, FLATHEAD COUNTY",156
NE,FRANKLIN COUNTY,"NE, FRANKLIN COUNTY",156
NE,FRONTIER COUNTY,"NE, FRONTIER COUNTY",156
NE,FURNAS COUNTY,"NE, FURNAS COUNTY",156
NE,GAGE COUNTY,"NE, GAGE COUNTY",156
NE,GARDEN COUNTY,"NE, GARDEN COUNTY",156
NE,GARFIELD COUNTY,"NE, GARFIELD COUNTY",156
NE,GOSPER COUNTY,"NE, GOSPER COUNTY",156
NE,GRANT COUNTY,"NE, GRANT COUNTY",156
SD,GRANT COUNTY,"SD, GRANT COUNTY",156
NE,GREELEY COUNTY,"NE, GREELEY COUNTY",156
SD,GREGORY COUNTY,"SD, GREGORY COUNTY",156
SD,HAAKON COUNTY,"SD, HAAKON COUNTY",156
NE,HALL COUNTY,"NE, HALL COUNTY",156
NE,HAMILTON COUNTY,"NE, HAMILTON COUNTY",156
SD,HAMLIN COUNTY,"SD, HAMLIN COUNTY",156
SD,HAND COUNTY,"SD, HAND COUNTY",156
SD,HANSON COUNTY,"SD, HANSON COUNTY",156
SD,HARDING COUNTY,"SD, HARDING COUNTY",156
NE,HARLAN COUNTY,"NE, HARLAN COUNTY",156
NE,HAYES COUNTY,"NE, HAYES COUNTY",156
NE,HITCHCOCK COUNTY,"NE, HITCHCOCK COUNTY",156
NE,HOLT COUNTY,"NE, HOLT COUNTY",156
NE,HOOKER COUNTY,"NE, HOOKER COUNTY",156
NE,HOWARD COUNTY,"NE, HOWARD COUNTY",156
SD,HUGHES COUNTY,"SD, HUGHES COUNTY",156
SD,HUTCHINSON COUNTY,"SD, HUTCHINSON COUNTY",156
SD,HYDE COUNTY,"SD, HYDE COUNTY",156
SD,JACKSON COUNTY,"SD, JACKSON COUNTY",156
NE,JEFFERSON COUNTY,"NE, JEFFERSON COUNTY",156
SD,JERAULD COUNTY,"SD, JERAULD COUNTY",156
NE,JOHNSON COUNTY,"NE, JOHNSON COUNTY",156
SD,JONES COUNTY,"SD, JONES COUNTY",156
NE,KEARNEY COUNTY,"NE, KEARNEY COUNTY",156
NE,KEITH COUNTY,"NE, KEITH COUNTY",156
NE,KEYA PAHA COUNTY,"NE, KEYA PAHA COUNTY",156
NE,KIMBALL COUNTY,"NE, KIMBALL COUNTY",156
SD,KINGSBURY COUNTY,"SD, KINGSBURY COUNTY",156
NE,KNOX COUNTY,"NE, KNOX COUNTY",156
SD,LAKE COUNTY,"SD, LAKE COUNTY",156
NE,LANCASTER COUNTY,"NE, LANCASTER COUNTY",156
SD,LAWRENCE COUNTY,"SD, LAWRENCE COUNTY",156
NE,LINCOLN COUNTY,"NE, LINCOLN COUNTY",156
SD,LINCOLN COUNTY,"SD, LINCOLN COUNTY",156
NE,LOGAN COUNTY,"NE, LOGAN COUNTY",156
NE,LOUP COUNTY,"NE, LOUP COUNTY",156
SD,LYMAN COUNTY,"SD, LYMAN COUNTY",156
NE,MADISON COUNTY,"NE, MADISON COUNTY",156
SD,MARSHALL COUNTY,"SD, MARSHALL COUNTY",156
SD,MCCOOK COUNTY,"SD, MCCOOK COUNTY",156
NE,MCPHERSON COUNTY,"NE, MCPHERSON COUNTY",156
SD,MCPHERSON COUNTY,"SD, MCPHERSON COUNTY",156
SD,MEADE COUNTY,"SD, MEADE COUNTY",156
SD,MELLETTE COUNTY,"SD, MELLETTE COUNTY",156
NE,MERRICK COUNTY,"NE, MERRICK COUNTY",156
SD,MINER COUNTY,"SD, MINER COUNTY",156
SD,MINNEHAHA COUNTY,"SD, MINNEHAHA COUNTY",156
SD,MOODY COUNTY,"SD, MOODY COUNTY",156
NE,MORRILL COUNTY,"NE, MORRILL COUNTY",156
NE,NANCE COUNTY,"NE, NANCE COUNTY",156
NE,NEMAHA COUNTY,"NE, NEMAHA COUNTY",156
NE,NUCKOLLS COUNTY,"NE, NUCKOLLS COUNTY",156
SD,OGLALA LAKOTA COUNTY,"SD, OGLALA LAKOTA COUNTY",156
NE,OTOE COUNTY,"NE, OTOE COUNTY",156
NE,PAWNEE COUNTY,"NE, PAWNEE COUNTY",156
SD,PENNINGTON COUNTY,"SD, PENNINGTON COUNTY",156
NE,PERKINS COUNTY,"NE, PERKINS COUNTY",156
SD,PERKINS COUNTY,"SD, PERKINS COUNTY",156
NE,PHELPS COUNTY,"NE, PHELPS COUNTY",156
NE,PIERCE COUNTY,"NE, PIERCE COUNTY",156
NE,PLATTE COUNTY,"NE, PLATTE COUNTY",156
NE,POLK COUNTY,"NE, POLK COUNTY",156
SD,POTTER COUNTY,"SD, POTTER COUNTY",156
NE,RED WILLOW COUNTY,"NE, RED WILLOW COUNTY",156
NE,RICHARDSON COUNTY,"NE, RICHARDSON COUNTY",156
SD,ROBERTS COUNTY,"SD, ROBERTS COUNTY",156
NE,ROCK COUNTY,"NE, ROCK COUNTY",156
NE,SALINE COUNTY,"NE, SALINE COUNTY",156
SD,SANBORN COUNTY,"SD, SANBORN COUNTY",156
NE,SARPY COUNTY,"NE, SARPY COUNTY",156
NE,SAUNDERS COUNTY,"NE, SAUNDERS COUNTY",156
NE,SCOTTS BLUFF COUNTY,"NE, SCOTTS BLUFF COUNTY",156
NE,SEWARD COUNTY,"NE, SEWARD COUNTY",156
NE,SHERIDAN COUNTY,"NE, SHERIDAN COUNTY",156
NE,SHERMAN COUNTY,"NE, SHERMAN COUNTY",156
NE,SIOUX COUNTY,"NE, SIOUX COUNTY",156
SD,SPINK COUNTY,"SD, SPINK COUNTY",156
SD,STANLEY COUNTY,"SD, STANLEY COUNTY",156
NE,STANTON COUNTY,"NE, STANTON COUNTY",156
SD,SULLY COUNTY,"SD, SULLY COUNTY",156
NE,THAYER COUNTY,"NE, THAYER COUNTY",156
NE,THOMAS COUNTY,"NE, THOMAS COUNTY",156
NE,THURSTON COUNTY,"NE, THURSTON COUNTY",156
SD,TODD COUNTY,"SD, TODD COUNTY",156
SD,TRIPP COUNTY,"SD, TRIPP COUNTY",156
SD,TURNER COUNTY,"SD, TURNER COUNTY",156
SD,UNION COUNTY,"SD, UNION COUNTY",156
NE,VALLEY COUNTY,"NE, VALLEY COUNTY",156
SD,WALWORTH COUNTY,"SD, WALWORTH COUNTY",156
NE,WASHINGTON COUNTY,"NE, WASHINGTON COUNTY",156
NE,WAYNE COUNTY,"NE, WAYNE COUNTY",156
NE,WEBSTER COUNTY,"NE, WEBSTER COUNTY",156
NE,WHEELER COUNTY,"NE, WHEELER COUNTY",156
SD,YANKTON COUNTY,"SD, YANKTON COUNTY",156
NE,YORK COUNTY,"NE, YORK COUNTY",156
SD,ZIEBACH COUNTY,"SD, ZIEBACH COUNTY",156
VA,ACCOMACK COUNTY,"VA, ACCOMACK COUNTY",156
IL,ADAMS COUNTY,"IL, ADAMS COUNTY",156
IN,ADAMS COUNTY,"IN, ADAMS COUNTY",156
OH,ADAMS COUNTY,"OH, ADAMS COUNTY",156
PA,ADAMS COUNTY,"PA, ADAMS COUNTY",156
VA,ALBEMARLE COUNTY,"VA, ALBEMARLE COUNTY",156
VA,ALEXANDRIA CITY,"VA, ALEXANDRIA CITY",156
OK,ALFALFA COUNTY,"OK, ALFALFA COUNTY",156
VA,ALLEGHANY COUNTY,"VA, ALLEGHANY COUNTY",156
PA,ALLEGHENY COUNTY,"PA, ALLEGHENY COUNTY",156
IN,ALLEN COUNTY,"IN, ALLEN COUNTY",156
KS,ALLEN COUNTY,"KS, ALLEN COUNTY",156
OH,ALLEN COUNTY,"OH, ALLEN COUNTY",156
VA,AMELIA COUNTY,"VA, AMELIA COUNTY",156
VA,AMHERST COUNTY,"VA, AMHERST COUNTY",156
KS,ANDERSON COUNTY,"KS, ANDERSON COUNTY",156
VA,APPOMATTOX COUNTY,"VA, APPOMATTOX COUNTY",156
VA,ARLINGTON COUNTY,"VA, ARLINGTON COUNTY",156
PA,ARMSTRONG COUNTY,"PA, ARMSTRONG COUNTY",156
OH,ASHLAND COUNTY,"OH, ASHLAND COUNTY",156
OH,ASHTABULA COUNTY,"OH, ASHTABULA COUNTY",156
KS,ATCHISON COUNTY,"KS, ATCHISON COUNTY",156
OH,ATHENS COUNTY,"OH, ATHENS COUNTY",156
OK,ATOKA COUNTY,"OK, ATOKA COUNTY",156
OH,AUGLAIZE COUNTY,"OH, AUGLAIZE COUNTY",156
VA,AUGUSTA COUNTY,"VA, AUGUSTA COUNTY",156
KS,BARBER COUNTY,"KS, BARBER COUNTY",156
IN,BARTHOLOMEW COUNTY,"IN, BARTHOLOMEW COUNTY",156
KS,BARTON COUNTY,"KS, BARTON COUNTY",156
VA,BATH COUNTY,"VA, BATH COUNTY",156
OK,BEAVER COUNTY,"OK, BEAVER COUNTY",156
PA,BEAVER COUNTY,"PA, BEAVER COUNTY",156
OK,BECKHAM COUNTY,"OK, BECKHAM COUNTY",156
VA,BEDFORD CITY,"VA, BEDFORD CITY",156
PA,BEDFORD COUNTY,"PA, BEDFORD COUNTY",156
VA,BEDFORD COUNTY,"VA, BEDFORD COUNTY",156
OH,BELMONT COUNTY,"OH, BELMONT COUNTY",156
IN,BENTON COUNTY,"IN, BENTON COUNTY",156
PA,BERKS COUNTY,"PA, BERKS COUNTY",156
IN,BLACKFORD COUNTY,"IN, BLACKFORD COUNTY",156
OK,BLAINE COUNTY,"OK, BLAINE COUNTY",156
PA,BLAIR COUNTY,"PA, BLAIR COUNTY",156
VA,BLAND COUNTY,"VA, BLAND COUNTY",156
IL,BOND COUNTY,"IL, BOND COUNTY",156
IN,BOONE COUNTY,"IN, BOONE COUNTY",156
VA,BOTETOURT COUNTY,"VA, BOTETOURT COUNTY",156
KS,BOURBON COUNTY,"KS, BOURBON COUNTY",156
PA,BRADFORD COUNTY,"PA, BRADFORD COUNTY",156
IL,BROWN COUNTY,"IL, BROWN COUNTY",156
IN,BROWN COUNTY,"IN, BROWN COUNTY",156
KS,BROWN COUNTY,"KS, BROWN COUNTY",156
OH,BROWN COUNTY,"OH, BROWN COUNTY",156
VA,BRUNSWICK COUNTY,"VA, BRUNSWICK COUNTY",156
OK,BRYAN COUNTY,"OK, BRYAN COUNTY",156
VA,BUCKINGHAM COUNTY,"VA, BUCKINGHAM COUNTY",156
PA,BUCKS COUNTY,"PA, BUCKS COUNTY",156
VA,BUENA VISTA CITY,"VA, BUENA VISTA CITY",156
IL,BUREAU COUNTY,"IL, BUREAU COUNTY",156
KS,BUTLER COUNTY,"KS, BUTLER COUNTY",156
OH,BUTLER COUNTY,"OH, BUTLER COUNTY",156
PA,BUTLER COUNTY,"PA, BUTLER COUNTY",156
OK,CADDO COUNTY,"OK, CADDO COUNTY",156
PA,CAMBRIA COUNTY,"PA, CAMBRIA COUNTY",156
PA,CAMERON COUNTY,"PA, CAMERON COUNTY",156
VA,CAMPBELL COUNTY,"VA, CAMPBELL COUNTY",156
OK,CANADIAN COUNTY,"OK, CANADIAN COUNTY",156
PA,CARBON COUNTY,"PA, CARBON COUNTY",156
VA,CAROLINE COUNTY,"VA, CAROLINE COUNTY",156
IL,CARROLL COUNTY,"IL, CARROLL COUNTY",156
IN,CARROLL COUNTY,"IN, CARROLL COUNTY",156
OH,CARROLL COUNTY,"OH, CARROLL COUNTY",156
VA,CARROLL COUNTY,"VA, CARROLL COUNTY",156
OK,CARTER COUNTY,"OK, CARTER COUNTY",156
IN,CASS COUNTY,"IN, CASS COUNTY",156
PA,CENTRE COUNTY,"PA, CENTRE COUNTY",156
IL,CHAMPAIGN COUNTY,"IL, CHAMPAIGN COUNTY",156
OH,CHAMPAIGN COUNTY,"OH, CHAMPAIGN COUNTY",156
VA,CHARLES CITY COUNTY,"VA, CHARLES CITY COUNTY",156
VA,CHARLOTTE COUNTY,"VA, CHARLOTTE COUNTY",156
VA,CHARLOTTESVILLE CITY,"VA, CHARLOTTESVILLE CITY",156
KS,CHASE COUNTY,"KS, CHASE COUNTY",156
KS,CHAUTAUQUA COUNTY,"KS, CHAUTAUQUA COUNTY",156
KS,CHEROKEE COUNTY,"KS, CHEROKEE COUNTY",156
OK,CHEROKEE COUNTY,"OK, CHEROKEE COUNTY",156
VA,CHESAPEAKE CITY,"VA, CHESAPEAKE CITY",156
PA,CHESTER COUNTY,"PA, CHESTER COUNTY",156
VA,CHESTERFIELD COUNTY,"VA, CHESTERFIELD COUNTY",156
KS,CHEYENNE COUNTY,"KS, CHEYENNE COUNTY",156
OK,CIMARRON COUNTY,"OK, CIMARRON COUNTY",156
PA,CLARION COUNTY,"PA, CLARION COUNTY",156
OH,CLARK COUNTY,"OH, CLARK COUNTY",156
VA,CLARKE COUNTY,"VA, CLARKE COUNTY",156
IN,CLAY COUNTY,"IN, CLAY COUNTY",156
KS,CLAY COUNTY,"KS, CLAY COUNTY",156
PA,CLEARFIELD COUNTY,"PA, CLEARFIELD COUNTY",156
OH,CLERMONT COUNTY,"OH, CLERMONT COUNTY",156
OK,CLEVELAND COUNTY,"OK, CLEVELAND COUNTY",156
IN,CLINTON COUNTY,"IN, CLINTON COUNTY",156
OH,CLINTON COUNTY,"OH, CLINTON COUNTY",156
PA,CLINTON COUNTY,"PA, CLINTON COUNTY",156
KS,CLOUD COUNTY,"KS, CLOUD COUNTY",156
OK,COAL COUNTY,"OK, COAL COUNTY",156
KS,COFFEY COUNTY,"KS, COFFEY COUNTY",156
IL,COLES COUNTY,"IL, COLES COUNTY",156
VA,COLONIAL HEIGHTS CITY,"VA, COLONIAL HEIGHTS CITY",156
PA,COLUMBIA COUNTY,"PA, COLUMBIA COUNTY",156
OH,COLUMBIANA COUNTY,"OH, COLUMBIANA COUNTY",156
KS,COMANCHE COUNTY,"KS, COMANCHE COUNTY",156
OK,COMANCHE COUNTY,"OK, COMANCHE COUNTY",156
IL,COOK COUNTY,"IL, COOK COUNTY",156
OH,COSHOCTON COUNTY,"OH, COSHOCTON COUNTY",156
OK,COTTON COUNTY,"OK, COTTON COUNTY",156
KS,COWLEY COUNTY,"KS, COWLEY COUNTY",156
OK,CRAIG COUNTY,"OK, CRAIG COUNTY",156
VA,CRAIG COUNTY,"VA, CRAIG COUNTY",156
IL,CRAWFORD COUNTY,"IL, CRAWFORD COUNTY",156
IN,CRAWFORD COUNTY,"IN, CRAWFORD COUNTY",156
KS,CRAWFORD COUNTY,"KS, CRAWFORD COUNTY",156
OH,CRAWFORD COUNTY,"OH, CRAWFORD COUNTY",156
PA,CRAWFORD COUNTY,"PA, CRAWFORD COUNTY",156
OK,CREEK COUNTY,"OK, CREEK COUNTY",156
VA,CULPEPER COUNTY,"VA, CULPEPER COUNTY",156
IL,CUMBERLAND COUNTY,"IL, CUMBERLAND COUNTY",156
PA,CUMBERLAND COUNTY,"PA, CUMBERLAND COUNTY",156
VA,CUMBERLAND COUNTY,"VA, CUMBERLAND COUNTY",156
OK,CUSTER COUNTY,"OK, CUSTER COUNTY",156
OH,CUYAHOGA COUNTY,"OH, CUYAHOGA COUNTY",156
VA,DANVILLE CITY,"VA, DANVILLE CITY",156
OH,DARKE COUNTY,"OH, DARKE COUNTY",156
PA,DAUPHIN COUNTY,"PA, DAUPHIN COUNTY",156
IN,DAVIESS COUNTY,"IN, DAVIESS COUNTY",156
IL,DE WITT COUNTY,"IL, DE WITT COUNTY",156
IN,DEARBORN COUNTY,"IN, DEARBORN COUNTY",156
IN,DECATUR COUNTY,"IN, DECATUR COUNTY",156
KS,DECATUR COUNTY,"KS, DECATUR COUNTY",156
OH,DEFIANCE COUNTY,"OH, DEFIANCE COUNTY",156
IL,DEKALB COUNTY,"IL, DEKALB COUNTY",156
IN,DEKALB COUNTY,"IN, DEKALB COUNTY",156
IN,DELAWARE COUNTY,"IN, DELAWARE COUNTY",156
OH,DELAWARE COUNTY,"OH, DELAWARE COUNTY",156
OK,DELAWARE COUNTY,"OK, DELAWARE COUNTY",156
PA,DELAWARE COUNTY,"PA, DELAWARE COUNTY",156
OK,DEWEY COUNTY,"OK, DEWEY COUNTY",156
KS,DICKINSON COUNTY,"KS, DICKINSON COUNTY",156
VA,DINWIDDIE COUNTY,"VA, DINWIDDIE COUNTY",156
KS,DONIPHAN COUNTY,"KS, DONIPHAN COUNTY",156
IL,DOUGLAS COUNTY,"IL, DOUGLAS COUNTY",156
KS,DOUGLAS COUNTY,"KS, DOUGLAS COUNTY",156
IN,DUBOIS COUNTY,"IN, DUBOIS COUNTY",156
IL,DUPAGE COUNTY,"IL, DUPAGE COUNTY",156
IL,EDGAR COUNTY,"IL, EDGAR COUNTY",156
IL,EDWARDS COUNTY,"IL, EDWARDS COUNTY",156
KS,EDWARDS COUNTY,"KS, EDWARDS COUNTY",156
IL,EFFINGHAM COUNTY,"IL, EFFINGHAM COUNTY",156
KS,ELK COUNTY,"KS, ELK COUNTY",156
PA,ELK COUNTY,"PA, ELK COUNTY",156
IN,ELKHART COUNTY,"IN, ELKHART COUNTY",156
KS,ELLIS COUNTY,"KS, ELLIS COUNTY",156
OK,ELLIS COUNTY,"OK, ELLIS COUNTY",156
KS,ELLSWORTH COUNTY,"KS, ELLSWORTH COUNTY",156
VA,EMPORIA CITY,"VA, EMPORIA CITY",156
OH,ERIE COUNTY,"OH, ERIE COUNTY",156
PA,ERIE COUNTY,"PA, ERIE COUNTY",156
VA,ESSEX COUNTY,"VA, ESSEX COUNTY",156
VA,FAIRFAX CITY,"VA, FAIRFAX CITY",156
VA,FAIRFAX COUNTY,"VA, FAIRFAX COUNTY",156
OH,FAIRFIELD COUNTY,"OH, FAIRFIELD COUNTY",156
VA,FALLS CHURCH CITY,"VA, FALLS CHURCH CITY",156
VA,FAUQUIER COUNTY,"VA, FAUQUIER COUNTY",156
IL,FAYETTE COUNTY,"IL, FAYETTE COUNTY",156
IN,FAYETTE COUNTY,"IN, FAYETTE COUNTY",156
OH,FAYETTE COUNTY,"OH, FAYETTE COUNTY",156
PA,FAYETTE COUNTY,"PA, FAYETTE COUNTY",156
KS,FINNEY COUNTY,"KS, FINNEY COUNTY",156
IN,FLOYD COUNTY,"IN, FLOYD COUNTY",156
VA,FLOYD COUNTY,"VA, FLOYD COUNTY",156
VA,FLUVANNA COUNTY,"VA, FLUVANNA COUNTY",156
IL,FORD COUNTY,"IL, FORD COUNTY",156
KS,FORD COUNTY,"KS, FORD COUNTY",156
PA,FOREST COUNTY,"PA, FOREST COUNTY",156
IN,FOUNTAIN COUNTY,"IN, FOUNTAIN COUNTY",156
VA,FRANKLIN CITY,"VA, FRANKLIN CITY",156
IL,FRANKLIN COUNTY,"IL, FRANKLIN COUNTY",156
IN,FRANKLIN COUNTY,"IN, FRANKLIN COUNTY",156
KS,FRANKLIN COUNTY,"KS, FRANKLIN COUNTY",156
OH,FRANKLIN COUNTY,"OH, FRANKLIN COUNTY",156
PA,FRANKLIN COUNTY,"PA, FRANKLIN COUNTY",156
VA,FRANKLIN COUNTY,"VA, FRANKLIN COUNTY",156
VA,FREDERICK COUNTY,"VA, FREDERICK COUNTY",156
VA,FREDERICKSBURG CITY,"VA, FREDERICKSBURG CITY",156
IL,FULTON COUNTY,"IL, FULTON COUNTY",156
IN,FULTON COUNTY,"IN, FULTON COUNTY",156
OH,FULTON COUNTY,"OH, FULTON COUNTY",156
PA,FULTON COUNTY,"PA, FULTON COUNTY",156
VA,GALAX CITY,"VA, GALAX CITY",156
OK,GARFIELD COUNTY,"OK, GARFIELD COUNTY",156
OK,GARVIN COUNTY,"OK, GARVIN COUNTY",156
KS,GEARY COUNTY,"KS, GEARY COUNTY",156
OH,GEAUGA COUNTY,"OH, GEAUGA COUNTY",156
IN,GIBSON COUNTY,"IN, GIBSON COUNTY",156
VA,GILES COUNTY,"VA, GILES COUNTY",156
VA,GLOUCESTER COUNTY,"VA, GLOUCESTER COUNTY",156
VA,GOOCHLAND COUNTY,"VA, GOOCHLAND COUNTY",156
KS,GOVE COUNTY,"KS, GOVE COUNTY",156
OK,GRADY COUNTY,"OK, GRADY COUNTY",156
KS,GRAHAM COUNTY,"KS, GRAHAM COUNTY",156
IN,GRANT COUNTY,"IN, GRANT COUNTY",156
OK,GRANT COUNTY,"OK, GRANT COUNTY",156
KS,GRAY COUNTY,"KS, GRAY COUNTY",156
VA,GRAYSON COUNTY,"VA, GRAYSON COUNTY",156
KS,GREELEY COUNTY,"KS, GREELEY COUNTY",156
IN,GREENE COUNTY,"IN, GREENE COUNTY",156
OH,GREENE COUNTY,"OH, GREENE COUNTY",156
PA,GREENE COUNTY,"PA, GREENE COUNTY",156
VA,GREENE COUNTY,"VA, GREENE COUNTY",156
VA,GREENSVILLE COUNTY,"VA, GREENSVILLE COUNTY",156
KS,GREENWOOD COUNTY,"KS, GREENWOOD COUNTY",156
OK,GREER COUNTY,"OK, GREER COUNTY",156
IL,GRUNDY COUNTY,"IL, GRUNDY COUNTY",156
OH,GUERNSEY COUNTY,"OH, GUERNSEY COUNTY",126
VA,HALIFAX COUNTY,"VA, HALIFAX COUNTY","1,062"
IN,HAMILTON COUNTY,"IN, HAMILTON COUNTY",645
KS,HAMILTON COUNTY,"KS, HAMILTON COUNTY",17
OH,HAMILTON COUNTY,"OH, HAMILTON COUNTY",860
VA,HAMPTON CITY,"VA, HAMPTON CITY","2,793"
IL,HANCOCK COUNTY,"IL, HANCOCK COUNTY",29
IN,HANCOCK COUNTY,"IN, HANCOCK COUNTY",57
OH,HANCOCK COUNTY,"OH, HANCOCK COUNTY","4,615"
VA,HANOVER COUNTY,"VA, HANOVER COUNTY","2,706"
IL,HARDIN COUNTY,"IL, HARDIN COUNTY",36
OH,HARDIN COUNTY,"OH, HARDIN COUNTY","5,084"
OK,HARMON COUNTY,"OK, HARMON COUNTY",43
KS,HARPER COUNTY,"KS, HARPER COUNTY","5,535"
OK,HARPER COUNTY,"OK, HARPER COUNTY",64
IN,HARRISON COUNTY,"IN, HARRISON COUNTY",9
OH,HARRISON COUNTY,"OH, HARRISON COUNTY",622
VA,HARRISONBURG CITY,"VA, HARRISONBURG CITY","4,981"
KS,HARVEY COUNTY,"KS, HARVEY COUNTY","15,278"
KS,HASKELL COUNTY,"KS, HASKELL COUNTY","15,278"
OK,HASKELL COUNTY,"OK, HASKELL COUNTY","15,278"
IN,HENDRICKS COUNTY,"IN, HENDRICKS COUNTY","15,278"
VA,HENRICO COUNTY,"VA, HENRICO COUNTY","15,278"
IN,HENRY COUNTY,"IN, HENRY COUNTY","15,278"
OH,HENRY COUNTY,"OH, HENRY COUNTY","15,278"
VA,HENRY COUNTY,"VA, HENRY COUNTY","15,278"
OH,HIGHLAND COUNTY,"OH, HIGHLAND COUNTY","15,278"
VA,HIGHLAND COUNTY,"VA, HIGHLAND COUNTY","15,278"
OH,HOCKING COUNTY,"OH, HOCKING COUNTY","15,278"
KS,HODGEMAN COUNTY,"KS, HODGEMAN COUNTY","15,278"
OH,HOLMES COUNTY,"OH, HOLMES COUNTY","15,278"
VA,HOPEWELL CITY,"VA, HOPEWELL CITY","15,278"
IN,HOWARD COUNTY,"IN, HOWARD COUNTY","15,278"
PA,HUNTINGDON COUNTY,"PA, HUNTINGDON COUNTY","15,278"
IN,HUNTINGTON COUNTY,"IN, HUNTINGTON COUNTY","15,278"
OH,HURON COUNTY,"OH, HURON COUNTY","15,278"
PA,INDIANA COUNTY,"PA, INDIANA COUNTY","15,278"
IL,IROQUOIS COUNTY,"IL, IROQUOIS COUNTY","15,278"
VA,ISLE OF WIGHT COUNTY,"VA, ISLE OF WIGHT COUNTY","15,278"
IL,JACKSON COUNTY,"IL, JACKSON COUNTY","15,278"
IN,JACKSON COUNTY,"IN, JACKSON COUNTY","15,278"
KS,JACKSON COUNTY,"KS, JACKSON COUNTY","15,278"
OH,JACKSON COUNTY,"OH, JACKSON COUNTY","15,278"
OK,JACKSON COUNTY,"OK, JACKSON COUNTY","15,278"
VA,JAMES CITY COUNTY,"VA, JAMES CITY COUNTY","15,278"
IN,JASPER COUNTY,"IN, JASPER COUNTY","15,278"
IN,JAY COUNTY,"IN, JAY COUNTY","15,278"
IN,JEFFERSON COUNTY,"IN, JEFFERSON COUNTY","15,278"
KS,JEFFERSON COUNTY,"KS, JEFFERSON COUNTY","15,278"
OH,JEFFERSON COUNTY,"OH, JEFFERSON COUNTY","15,278"
PA,JEFFERSON COUNTY,"PA, JEFFERSON COUNTY","15,278"
KS,JEWELL COUNTY,"KS, JEWELL COUNTY","15,278"
IL,JO DAVIESS COUNTY,"IL, JO DAVIESS COUNTY","15,278"
IL,JOHNSON COUNTY,"IL, JOHNSON COUNTY","15,278"
IN,JOHNSON COUNTY,"IN, JOHNSON COUNTY","15,278"
KS,JOHNSON COUNTY,"KS, JOHNSON COUNTY","15,278"
OK,JOHNSTON COUNTY,"OK, JOHNSTON COUNTY","15,278"
PA,JUNIATA COUNTY,"PA, JUNIATA COUNTY","15,278"
IL,KANE COUNTY,"IL, KANE COUNTY","15,278"
IL,KANKAKEE COUNTY,"IL, KANKAKEE COUNTY","15,278"
OK,KAY COUNTY,"OK, KAY COUNTY","15,278"
KS,KEARNY COUNTY,"KS, KEARNY COUNTY","15,278"
IL,KENDALL COUNTY,"IL, KENDALL COUNTY","15,278"
